"Program Address","Load Address","Program Data","Read Address","Read Data","Read Size (In Bits)","Write Address","Write Data","Write Size (In Bits)","Cycles","Stall Cycle Data","Memory/Cache Event","External Event","Target State Data","Trace Status","Stall Event Names","Memory Event Names","Function","Disassembly"
"","","","","","","","","","","","","","","Start of trace","","","UNKNOWN",""
"","","","","","","","","","","","","","","Incomplete frame, Missing start of frame marker, disable circular buffering or assure collection is started before running target.","","","UNKNOWN",""
"0020021c","0020021c","05ac0264","","","0020","","","","000001","","","","","","","","odo_os_int_stub_stub","           LDW.D1T1      *+A11[0],A11"
"00200220","00200220","07fffe52","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           ADDK.S2       -4,B15"
"00200224","00200224","053f1af0","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           SUB.D1X       B15,0x8,A10"
"00200224","00200224","053f1af0","","","","","","","000005","","","","","Pipeline stall","","","odo_os_int_stub_stub","           SUB.D1X       B15,0x8,A10"
"00200228","00200228","003c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B1:B0,*B15--[2]"
"0020022c","0020022c","00285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A1:A0,*A10--[2]"
"00200230","00200230","013c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B3:B2,*B15--[2]"
"00200234","00200234","01285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A3:A2,*A10--[2]"
"00200238","00200238","023c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B5:B4,*B15--[2]"
"0020023c","0020023c","02285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A5:A4,*A10--[2]"
"00200240","00200240","033c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B7:B6,*B15--[2]"
"00200244","00200244","03285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A7:A6,*A10--[2]"
"00200248","00200248","043c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B9:B8,*B15--[2]"
"0020024c","0020024c","04285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A9:A8,*A10--[2]"
"00200250","00200250","083c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B17:B16,*B15--[2]"
"00200254","00200254","08285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A17:A16,*A10--[2]"
"00200258","00200258","093c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B19:B18,*B15--[2]"
"0020025c","0020025c","09285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A19:A18,*A10--[2]"
"00200260","00200260","0a3c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B21:B20,*B15--[2]"
"00200264","00200264","0a285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A21:A20,*A10--[2]"
"00200268","00200268","0b3c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B23:B22,*B15--[2]"
"0020026c","0020026c","0b285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A23:A22,*A10--[2]"
"00200270","00200270","0c3c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B25:B24,*B15--[2]"
"00200274","00200274","0c285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A25:A24,*A10--[2]"
"00200278","00200278","0d3c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B27:B26,*B15--[2]"
"0020027c","0020027c","0d285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A27:A26,*A10--[2]"
"00200280","00200280","0e3c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B29:B28,*B15--[2]"
"00200284","00200284","0e285544","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A29:A28,*A10--[2]"
"00200288","00200288","0f3c55c7","","","","","","0040","000001","","","","","","","","odo_os_int_stub_stub","           STDW.D2T2     B31:B30,*B15--[2]"
"0020028c","0020028c","0f280344","","","","","","0040","","","","","","","","","odo_os_int_stub_stub"," ||        STDW.D1T1     A31:A30,*+A10[0]"
"00200288","00200288","0f3c55c7","","","","","","0040","000003","","","","","Pipeline stall","","","odo_os_int_stub_stub","           STDW.D2T2     B31:B30,*B15--[2]"
"00200290","00200290","019803e2","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVC.S2        IRP,B3"
"00200294","00200294","083403e2","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVC.S2        ILC,B16"
"00200298","00200298","083c34f7","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B16,*B15--[1]"
"0020029c","0020029c","08d803e2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        GPLYA,B17"
"002002a0","002002a0","08bc34f7","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B17,*B15--[1]"
"002002a4","002002a4","095c03e2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        GPLYB,B18"
"002002a8","002002a8","093c34f7","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B18,*B15--[1]"
"002002ac","002002ac","09ec03e2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        ITSR,B19"
"002002b0","002002b0","09bc34f7","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B19,*B15--[1]"
"002002b4","002002b4","0a3803e2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        RILC,B20"
"002002b8","002002b8","0a3c34f7","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B20,*B15--[1]"
"002002bc","002002bc","0ad403e2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        SSR,B21"
"002002c0","002002c0","0abc34f7","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B21,*B15--[1]"
"002002c4","002002c4","03e003e2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        GFPGFR,B7"
"002002c8","002002c8","01bc34f7","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B3,*B15--[1]"
"002002cc","002002cc","040003e2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        AMR,B8"
"002002d0","002002d0","03bc34f7","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B7,*B15--[1]"
"002002d4","002002d4","048403e2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        CSR,B9"
"002002d8","002002d8","00001477","","","","","","0008","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B8,*B15--[1]"
"002002da","002002da","000014f7","","","","","","0008","000001","","","","","","","","odo_os_int_stub_stub","           SUB.L1        A7,A0,A0"
"002002e0","002002e0","036803e2","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVC.S2        TSR,B6"
"002002e4","002002e4","031908f2","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           OR.D2         8,B6,B6"
"002002e8","002002e8","0d1803a3","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVC.S2        B6,TSR"
"002002ec","002002ec","002c18f2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MV.D2X        A11,B0"
"002002f0","002002f0","042c22e6","","","0020","","","","000001","","","","","","","","odo_os_int_stub_stub","           LDW.D2T2      *+B11[1],B8"
"002002f4","002002f4","04a60028","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVK.S1        0x4c00,A9"
"002002f8","002002f8","04801068","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVKH.S1       0x200000,A9"
"002002fc","002002fc","00001528","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVK.S1        0x002a,A0"
"00200300","00200300","00000000","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           NOP           "
"00200304","00200304","0422c2e6","","","0020","","","","000001","","","","","","","","odo_os_int_stub_stub","           LDW.D2T2      *+B8[22],B8"
"00200308","00200308","022042e6","","","0020","","","","000001","","","","","","","","odo_os_int_stub_stub","           LDW.D2T2      *+B8[2],B4"
"0020030c","0020030c","00004000","","","","","","","000003","","","","","","","","odo_os_int_stub_stub","           NOP           3"
"00200310","00200310","042002a6","","","0008","","","","000001","","","","","","","","odo_os_int_stub_stub","           LDB.D2T2      *+B8[0],B8"
"00200314","00200314","00006000","","","","","","","000004","","","","","","","","odo_os_int_stub_stub","           NOP           4"
"00200318","00200318","00811a7a","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           CMPEQ.L2X     B8,A0,B1"
"0020031c","0020031c","50a47362","","","","","","","000004","","","","","","","","odo_os_int_stub_stub","    [!B1]  BNOP.S2X      A9,3"
"00200320","00200320","522303a8","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","    [!B1]  MVK.S1        0x4607,A4"
"00200324","00200324","52000068","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","    [!B1]  MVKH.S1       0x0000,A4"
"00200328","00200328","00aca284","","","0010","","","","000001","","","","","","","","odo_os_int_stub_stub","           LDHU.D2T1     *+B11[5],A1"
"0020032c","0020032c","30064812","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","    [!B0]  B.S2          0x203560"
"00200330","00200330","05ac02e5","","","0020","","","","000001","","","","","","","","odo_os_int_stub_stub","           LDW.D2T1      *+B11[0],A11"
"00200334","00200334","00000727","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVK.L2        0,B6"
"00200336","00200336","00008797","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           CMPLT.L1      A0,A0,A1"
"00200338","00200338","0c1803a3","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        B6,GFPGFR"
"00200340","00200340","01007fa8","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVK.S1        0x00ff,A2"
"00200336","00200336","00008797","","","","","","","000001","","","","","Pipeline stall","","","odo_os_int_stub_stub","           CMPLT.L1      A0,A0,A1"
"00200344","00200344","0a9803a2","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVC.S2        B6,SSR"
"00200348","00200348","000829b0","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           AND.D1        A1,A2,A0"
"0020034c","0020034c","001803a3","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVC.S2        B6,AMR"
"00200350","00200350","030362d6","","","","","","0010","","","","","","","","","odo_os_int_stub_stub"," ||        STH.D2T2      B6,*+B0[27]"
"00200354","00200354","d7a8002b","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","    [!A0]  MVK.S2        0x5000,B15"
"00200358","00200358","d10ffc28","","","","","","","","","","","","","","","odo_os_int_stub_stub"," || [!A0]  MVK.S1        0x1ff8,A2"
"0020035c","0020035c","d78042eb","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","    [!A0]  MVKH.S2       0x850000,B15"
"00200360","00200360","d1000068","","","","","","","","","","","","","","","odo_os_int_stub_stub"," || [!A0]  MVKH.S1       0x0000,A2"
"00200364","00200364","d789fab2","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","    [!A0]  ADD.D2X       B15,A2,B15"
"00200368","00200368","d7bf09f2","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","    [!A0]  AND.D2        -8,B15,B15"
"00200368","00200368","d7bf09f2","","","","","","","000016","","","","","Pipeline stall","","","odo_os_int_stub_stub","    [!A0]  AND.D2        -8,B15,B15"
"0020036c","0020036c","053c94f7","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T2      B10,*B15--[4]"
"00200370","00200370","050006a2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MV.S2         B0,B10"
"00200374","00200374","04ab22a5","","","0008","","","","000001","","","","","","","","odo_os_int_stub_stub","           LDB.D2T1      *+B10[25],A9"
"00200378","00200378","0088a35a","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVK.L2        2,B1"
"0020037c","0020037c","022e6276","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D1T2      B4,*+A11[19]"
"00200380","00200380","00ae8277","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D1T2      B1,*+A11[20]"
"00200384","00200384","008421a0","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        ADD.S1        1,A1,A1"
"00200388","00200388","00aca2d5","","","","","","0010","000001","","","","","","","","odo_os_int_stub_stub","           STH.D2T1      A1,*+B11[5]"
"0020038c","0020038c","009003e2","","","","","","","","","","","","","","","odo_os_int_stub_stub"," ||        MVC.S2        IER,B1"
"00200390","00200390","050418f0","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MV.D1X        B1,A10"
"00200394","00200394","00024a28","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVK.S1        0x0494,A0"
"00200394","00200394","00024a28","","","","","","","000015","","","","","Pipeline stall","","","odo_os_int_stub_stub","           MVK.S1        0x0494,A0"
"00200398","00200398","00004068","","","","","","","000001","","","","","","","","odo_os_int_stub_stub","           MVKH.S1       0x800000,A0"
"0020039c","0020039c","00000264","","","0020","","","","000001","","","","","","","","odo_os_int_stub_stub","           LDW.D1T1      *+A0[0],A0"
"002003a0","002003a0","04bc94f4","","","","","","0020","000001","","","","","","","","odo_os_int_stub_stub","           STW.D2T1      A9,*B15--[4]"
"002003a4","002003a4","00004000","","","","","","","000002","","","","","","","","odo_os_int_stub_stub","           NOP           3"
"002003a4","002003a4","00004000","","","","","","","000016","","","","","Pipeline stall","","","odo_os_int_stub_stub","           NOP           3"
"002003a4","002003a4","00004000","","","","","","","000001","","","","","Execution continued","","","odo_os_int_stub_stub","           NOP           3"
